id,Timestamp,Day,Month ,Time,Date,AM or PM,text,link,is_retweet,retweets,favorites,replies
242,13/03/2017 10:21,Monday,March,10:21:00,13/03/2017,AM,Healthcare listening session w/ @VP & @SecPriceMD. Watch: http://45.wh.gov/wmwewc� #ReadTheBill: http://housegop.leadpages.co/healthcare/�\n#RepealAndReplacepic.twitter.com/fyJRMBBlvq,https://twitter.com/POTUS/status/841338416889491458,FALSE,23000,12000,14000
243,13/03/2017 07:50,Monday,March,07:50:00,13/03/2017,AM,#RepealAndReplace #Obamacare http://45.wh.gov/wmwewc�https://twitter.com/WhiteHouse/status/841295468613234689��,https://twitter.com/POTUS/status/841300388762509312,FALSE,21000,11000,13000
244,13/03/2017 06:31,Monday,March,06:31:00,13/03/2017,AM,"ObamaCare is imploding. It is a disaster and 2017 will be the worst year yet, by far! Republicans will come together and save the day.",https://twitter.com/POTUS/status/841280466720309248,FALSE,50000,27000,68000
245,13/03/2017 06:30,Monday,March,06:30:00,13/03/2017,AM,"It is amazing how rude much of the media is to my very hard working representatives. Be nice, you will do much better!",https://twitter.com/POTUS/status/841280320322306049,FALSE,66000,36000,79000
246,11/03/2017 13:28,Saturday,March,13:28:00,11/03/2017,PM,#MakeAmericaGreatAgainpic.twitter.com/hDtpbl4oA9,https://twitter.com/POTUS/status/840675833937330177,FALSE,76000,30000,53000
247,11/03/2017 06:48,Saturday,March,06:48:00,11/03/2017,AM,We are making great progress with healthcare. ObamaCare is imploding and will only get worse. Republicans coming together to get job done!,https://twitter.com/POTUS/status/840575046003367936,FALSE,49000,31000,69000
248,11/03/2017 06:20,Saturday,March,06:20:00,11/03/2017,AM,#ICYMI- Weekly Address:\nhttp://45.wh.gov/hcdvxr�pic.twitter.com/ZqPAERhu8C,https://twitter.com/POTUS/status/840568025250189312,FALSE,23000,12000,10000
249,11/03/2017 05:40,Saturday,March,05:40:00,11/03/2017,AM,#ReadTheBill: https://housegop.leadpages.co/healthcare/�pic.twitter.com/d9kVtHW1bk,https://twitter.com/POTUS/status/840558072334548992,FALSE,33000,14000,27000
250,10/03/2017 11:42,Friday,March,11:42:00,10/03/2017,AM,Three-Pronged Approach to REPEAL AND REPLACE #Obamacare! \nhttps://www.whitehouse.gov/repeal-and-replace��pic.twitter.com/vSLVJ6KXao,https://twitter.com/POTUS/status/840286677637746689,FALSE,35000,13000,35000
251,10/03/2017 10:37,Friday,March,10:37:00,10/03/2017,AM,We are taking steps to stabilize health insurance markets and start bringing down costs for MILLIONS of people affected by #Obamacare.,https://twitter.com/POTUS/status/840270290483593217,FALSE,56000,30000,66000
252,10/03/2017 10:31,Friday,March,10:31:00,10/03/2017,AM,Great meeting w/ the healthcare specific House Committee Leadership this afternoon at the @WhiteHouse. #ReadTheBill: http://housegop.leadpages.co/healthcare/�pic.twitter.com/iro6NgfR3d,https://twitter.com/POTUS/status/840269011770318848,FALSE,31000,15000,15000
253,10/03/2017 10:28,Friday,March,10:28:00,10/03/2017,AM,Join @PressSec live- coming up soon!https://www.whitehouse.gov/�,https://twitter.com/POTUS/status/840268068853014528,FALSE,16000,99000,843
254,10/03/2017 07:42,Friday,March,07:42:00,10/03/2017,AM,Weekly Address - 11:00 A.M. at the @WhiteHouse! #MAGA\nhttp://45.wh.gov/hcdvxr�pic.twitter.com/RjOook4k0I,https://twitter.com/POTUS/status/840226451551051776,FALSE,27000,13000,12000
255,09/03/2017 11:50,Thursday,March,11:50:00,09/03/2017,AM,Great legislative affairs meeting this afternoon at the @WhiteHouse.pic.twitter.com/Pu3cx6Jj2E,https://twitter.com/POTUS/status/839926426753183744,FALSE,38000,19000,21000
256,09/03/2017 10:15,Thursday,March,10:15:00,09/03/2017,AM,Join @PressSec at http://whitehouse.gov� for today's briefing!,https://twitter.com/POTUS/status/839902400139919360,FALSE,17000,10000,995
257,09/03/2017 10:11,Thursday,March,10:11:00,09/03/2017,AM,Great listening session with CEOs of community banks today at the @WhiteHouse! https://instagram.com/p/BRbUwDYgLg3/�pic.twitter.com/TyNGFWSpiM,https://twitter.com/POTUS/status/839901515712245760,FALSE,34000,18000,12000
258,09/03/2017 09:01,Thursday,March,09:01:00,09/03/2017,AM,"Despite what you hear in the press, healthcare is coming along great. We are talking to many groups and it will end in a beautiful picture!",https://twitter.com/POTUS/status/839883896959483904,FALSE,54000,32000,76000
259,08/03/2017 15:55,Wednesday,March,15:55:00,08/03/2017,PM,"Great news. We are only just beginning. Together, we are going to #MAGA! https://instagram.com/p/BRZROKmg-st/�pic.twitter.com/fOuQkzzgRH",https://twitter.com/POTUS/status/839625545948233730,FALSE,72000,29000,36000
260,08/03/2017 15:54,Wednesday,March,15:54:00,08/03/2017,PM,Met with @RepCummings today at the @WhiteHouse. Great discussion!,https://twitter.com/POTUS/status/839625471071502336,FALSE,25000,17000,13000
261,08/03/2017 13:02,Wednesday,March,13:02:00,08/03/2017,PM,#RepealAndReplace #Obamacarehttps://twitter.com/i/moments/839569126322499584��,https://twitter.com/POTUS/status/839582076550672393,FALSE,36000,18000,35000
262,08/03/2017 07:44,Wednesday,March,07:44:00,08/03/2017,AM,U.S. private sector job creation surging with nearly 300K created last month. Much more than expected!http://www.cnbc.com/2017/03/08/private-sector-jobs-february-2017-adp.html��,https://twitter.com/POTUS/status/839502021262725120,FALSE,69000,28000,38000
263,08/03/2017 03:15,Wednesday,March,03:15:00,08/03/2017,AM,"On International Women's Day, join me in honoring the critical role of women here in America & around the world.https://twitter.com/potus/status/839434246368477184��",https://twitter.com/POTUS/status/839434396717432832,FALSE,59000,30000,43000
264,08/03/2017 03:14,Wednesday,March,03:14:00,08/03/2017,AM,I have tremendous respect for women and the many roles they serve that are vital to the fabric of our society and our economy.,https://twitter.com/POTUS/status/839434246368477184,FALSE,69000,40000,67000
265,07/03/2017 16:17,Tuesday,March,16:17:00,07/03/2017,PM,I feel sure that my friend @RandPaul will come along with the new and great health care program because he knows Obamacare is a disaster!,https://twitter.com/POTUS/status/839268685940461569,FALSE,53000,29000,63000
266,07/03/2017 12:26,Tuesday,March,12:26:00,07/03/2017,PM,#ConfirmGorsuch #SCOTUSpic.twitter.com/cst1KtlUcY,https://twitter.com/POTUS/status/839210736450748417,FALSE,99000,33000,27000
267,07/03/2017 07:16,Tuesday,March,07:16:00,07/03/2017,AM,"Don't let the FAKE NEWS tell you that there is big infighting in the Trump Admin. We are getting along great, and getting major things done!",https://twitter.com/POTUS/status/839132604444131330,FALSE,95000,45000,90000
268,07/03/2017 05:09,Tuesday,March,05:09:00,07/03/2017,AM,"A new chapter of AMERICAN GREATNESS is now beginning. Together, we will MAKE AMERICA GREAT AGAIN! https://instagram.com/p/BRVomW_gqNm/�pic.twitter.com/d34yzvEAyr",https://twitter.com/POTUS/status/839100602038763521,FALSE,60000,27000,37000
269,07/03/2017 05:04,Tuesday,March,05:04:00,07/03/2017,AM,Our wonderful new Healthcare Bill is now out for review and negotiation. #ObamaCare is a complete and total disaster - is imploding fast!,https://twitter.com/POTUS/status/839099397900288002,FALSE,45000,25000,45000
270,07/03/2017 05:03,Tuesday,March,05:03:00,07/03/2017,AM,"122 vicious prisoners, released by the Obama Administration from Gitmo, have returned to the battlefield. Just another terrible decision!",https://twitter.com/POTUS/status/839099211266285568,FALSE,82000,32000,62000
271,06/03/2017 16:24,Monday,March,16:24:00,06/03/2017,PM,House just introduced the bill to #RepealAndReplace #Obamacare. Time to end this nightmare.http://spkrryan.us/2lUBH6x�,https://twitter.com/POTUS/status/838908081643859968,FALSE,97000,35000,89000
272,06/03/2017 15:43,Monday,March,15:43:00,06/03/2017,PM,There is an incredible spirit of optimism sweeping the country right now�we're bringing back the JOBS!\nWatch: https://www.facebook.com/POTUS/videos/1273324796070291/��pic.twitter.com/LtPWHRjrFl,https://twitter.com/POTUS/status/838897786892468225,FALSE,66000,31000,60000
273,03/03/2017 14:58,Friday,March,14:58:00,03/03/2017,PM,#ICYMI- join me on the soon to be commissioned #USSGeraldRFord. You can watch here: https://www.facebook.com/POTUS/videos/1269162123153225/��pic.twitter.com/H64lSJ8Wuq,https://twitter.com/POTUS/status/837799383139770368,FALSE,38000,20000,16000
274,03/03/2017 14:16,Friday,March,14:16:00,03/03/2017,PM,MAKE AMERICA GREAT AGAIN!pic.twitter.com/O08AlsWQzu,https://twitter.com/POTUS/status/837788844573483008,FALSE,14000,52000,74000
275,03/03/2017 13:04,Friday,March,13:04:00,03/03/2017,PM,"I hereby demand a second investigation, after Schumer, of Pelosi for her close ties to Russia, and lying about it.http://www.politico.com/story/2017/03/nancy-pelosi-sergey-kislyak-meeting-235653��",https://twitter.com/POTUS/status/837770710655381504,FALSE,13000,44000,91000
276,03/03/2017 08:03,Friday,March,08:03:00,03/03/2017,AM,Watch my Weekly Address: \n\nhttps://www.facebook.com/POTUS/posts/1269965879739516��\n\nEnjoy!pic.twitter.com/6KA9Zr7IHs,https://twitter.com/POTUS/status/837694901789818880,FALSE,43000,19000,25000
277,02/03/2017 20:30,Thursday,March,20:30:00,02/03/2017,PM,Jeff Sessions is an honest man. He did not say anything wrong. He could have stated his....https://instagram.com/p/BRKZ4h3gSX0/�,https://twitter.com/POTUS/status/837520606262349824,FALSE,58000,31000,59000
278,02/03/2017 15:33,Thursday,March,15:33:00,02/03/2017,PM,"Congratulations to our new Secretary of @ENERGY, Rick Perry!pic.twitter.com/gt7VWGrmu7",https://twitter.com/POTUS/status/837445887580385280,FALSE,78000,41000,37000
279,02/03/2017 15:31,Thursday,March,15:31:00,02/03/2017,PM,"Congratulations to our new Secretary of @HUDgov, Dr. Ben Carson!pic.twitter.com/VhwZWxoxV3",https://twitter.com/POTUS/status/837445213249470469,FALSE,11000,53000,34000
280,01/03/2017 08:36,Wednesday,March,08:36:00,01/03/2017,AM,"Congratulations to our new Secretary of @Interior, Ryan Zinke!pic.twitter.com/j4Tqcl5hmQ",https://twitter.com/POTUS/status/836978465870086144,FALSE,62000,32000,15000
281,01/03/2017 07:46,Wednesday,March,07:46:00,01/03/2017,AM,THANK YOU!https://twitter.com/i/moments/836800167781285889��,https://twitter.com/POTUS/status/836965783775367172,FALSE,80000,38000,35000
282,28/02/2017 19:31,Tuesday,February,19:31:00,28/02/2017,PM,A new chapter of American Greatness is now beginning. #AmericanSpirit,https://twitter.com/POTUS/status/836780803245944833,FALSE,11000,52000,56000
283,28/02/2017 19:09,Tuesday,February,19:09:00,28/02/2017,PM,I am asking all citizens to embrace this Renewal of the #AmericanSpirit. #JointAddress,https://twitter.com/POTUS/status/836775337342160896,FALSE,11000,52000,37000
284,28/02/2017 19:08,Tuesday,February,19:08:00,28/02/2017,PM,"We are one people, with one destiny.\n\nWe all bleed the same blood.\n\nWe all salute the same flag.\n\nAnd we are all made by the same God.",https://twitter.com/POTUS/status/836774995279892480,FALSE,39000,127000,10000
285,28/02/2017 19:06,Tuesday,February,19:06:00,28/02/2017,PM,Think of the marvels we can achieve if we simply set free the dreams of our people. #AmericanSpirit #JointAddress,https://twitter.com/POTUS/status/836774679562043392,FALSE,63000,35000,16000
286,28/02/2017 19:05,Tuesday,February,19:05:00,28/02/2017,PM,"We want harmony and stability, not war and conflict. We want peace, wherever peace can be found. #JointAddress #AmericanSpirit",https://twitter.com/POTUS/status/836774309192478720,FALSE,73000,38000,18000
287,28/02/2017 19:00,Tuesday,February,19:00:00,28/02/2017,PM,Ryan�s legacy is etched into eternity. #AmericanSpirit,https://twitter.com/POTUS/status/836773012884049921,FALSE,69000,38000,18000
288,28/02/2017 18:57,Tuesday,February,18:57:00,28/02/2017,PM,My budget will increase funding for our Veterans. Our Veterans have delivered for this nation. Now we MUST deliver for them. #JointAddress,https://twitter.com/POTUS/status/836772393720897536,FALSE,66000,34000,11000
289,28/02/2017 18:56,Tuesday,February,18:56:00,28/02/2017,PM,We must provide the men and women of the U.S. Military with the tools they need to prevent war and � if they must � TO FIGHT AND TO WIN.,https://twitter.com/POTUS/status/836772084445507584,FALSE,68000,37000,14000
290,28/02/2017 18:52,Tuesday,February,18:52:00,28/02/2017,PM,We must support the incredible men and women of law enforcement. #JointAddress #AmericanSpirit,https://twitter.com/POTUS/status/836771138244083717,FALSE,74000,37000,926
291,28/02/2017 18:51,Tuesday,February,18:51:00,28/02/2017,PM,"EVERY American child should be able to grow up in a safe community, to attend a great school, and to have access to a high-paying job.",https://twitter.com/POTUS/status/836770881179385859,FALSE,71000,40000,19000
292,28/02/2017 18:49,Tuesday,February,18:49:00,28/02/2017,PM,Education is the civil rights issue of our time. I am calling for an education bill that funds school choice for disadvantaged youth.,https://twitter.com/POTUS/status/836770458624208897,FALSE,61000,34000,17000
293,28/02/2017 18:44,Tuesday,February,18:44:00,28/02/2017,PM,The time has come to give Americans the freedom to purchase health insurance across state lines! #JointAddress,https://twitter.com/POTUS/status/836769181588676608,FALSE,41000,25000,946
294,28/02/2017 18:42,Tuesday,February,18:42:00,28/02/2017,PM,We must ensure that Americans with pre-existing conditions have access to coverage. #JointAddress,https://twitter.com/POTUS/status/836768610014138368,FALSE,40000,26000,13000
295,28/02/2017 18:41,Tuesday,February,18:41:00,28/02/2017,PM,"Obamacare is collapsing � and we must act decisively to protect all Americans. Action is not a choice, it is a necessity. #JointAddress",https://twitter.com/POTUS/status/836768336163799040,FALSE,39000,24000,12000
296,28/02/2017 18:39,Tuesday,February,18:39:00,28/02/2017,PM,"I am calling on Congress to REPEAL & REPLACE OBAMACARE with reforms that expand choice, increase access, lower costs & provide better care.",https://twitter.com/POTUS/status/836767771790819330,FALSE,56000,33000,22000
297,28/02/2017 18:38,Tuesday,February,18:38:00,28/02/2017,PM,"The time has come for a new program of national rebuilding that will be guided by two core principles: Buy American, and Hire American!",https://twitter.com/POTUS/status/836767582208274432,FALSE,51000,29000,17000
298,28/02/2017 18:34,Tuesday,February,18:34:00,28/02/2017,PM,"I believe in free trade, but it also must be FAIR TRADE. I'm not going to let our great companies and workers be taken advantage of anymore!",https://twitter.com/POTUS/status/836766505899544576,FALSE,47000,28000,11000
299,28/02/2017 18:31,Tuesday,February,18:31:00,28/02/2017,PM,My team is developing historic tax reform that will reduce the tax rate on our companies & provide massive tax relief for the middle class.,https://twitter.com/POTUS/status/836765872991633408,FALSE,43000,26000,16000
300,28/02/2017 18:30,Tuesday,February,18:30:00,28/02/2017,PM,"We must restart the engine of the American economy, making it easier for companies to do business in the US & much harder for them to leave!",https://twitter.com/POTUS/status/836765640383922177,FALSE,46000,28000,921
301,28/02/2017 18:30,Tuesday,February,18:30:00,28/02/2017,PM,Solving these problems will require us to tap into the #AmericanSpirit that has overcome every challenge throughout our storied history.,https://twitter.com/POTUS/status/836765563854651393,FALSE,30000,19000,496
302,28/02/2017 18:29,Tuesday,February,18:29:00,28/02/2017,PM,"In the last 8 years, the past Administration has put on more new debt than nearly all other Presidents combined. #JointAddress",https://twitter.com/POTUS/status/836765395608604674,FALSE,43000,20000,14000
303,28/02/2017 18:25,Tuesday,February,18:25:00,28/02/2017,PM,"It is not compassionate, but reckless, to allow uncontrolled entry from places where proper vetting cannot occur. #JointAddress",https://twitter.com/POTUS/status/836764295513927680,FALSE,55000,25000,10000
304,28/02/2017 18:23,Tuesday,February,18:23:00,28/02/2017,PM,"As we speak, we are removing gang members, drug dealers and criminals that threaten our communities and prey on our citizens. #JointAddress",https://twitter.com/POTUS/status/836763907566026752,FALSE,44000,24000,13000
305,28/02/2017 18:23,Tuesday,February,18:23:00,28/02/2017,PM,My Administration has answered the pleas of the American people for immigration enforcement and border security. #JointAddress,https://twitter.com/POTUS/status/836763740028678148,FALSE,35000,20000,811
306,28/02/2017 18:21,Tuesday,February,18:21:00,28/02/2017,PM,"We will stop the drugs from pouring into our country & poisoning our youth, and we will expand treatment for those who have become addicted.",https://twitter.com/POTUS/status/836763411027472384,FALSE,45000,26000,15000
307,28/02/2017 18:20,Tuesday,February,18:20:00,28/02/2017,PM,I have issued a new directive that American pipelines must be made with American steel. #JointAddress #AmericanSpirit,https://twitter.com/POTUS/status/836763116058918912,FALSE,34000,21000,11000
308,28/02/2017 18:15,Tuesday,February,18:15:00,28/02/2017,PM,"Above all else, we will keep our promises to the American People. #JointAddress #AmericanSpirit",https://twitter.com/POTUS/status/836761877388603393,FALSE,39000,22000,11000
309,28/02/2017 18:14,Tuesday,February,18:14:00,28/02/2017,PM,"America must put its own citizens first, because only then can we truly Make America Great Again! #JointAddress #AmericanSpirit",https://twitter.com/POTUS/status/836761614594555904,FALSE,52000,25000,11000
310,28/02/2017 18:11,Tuesday,February,18:11:00,28/02/2017,PM,A surge of optimism is placing impossible dreams firmly within our grasp. What we are witnessing today is the Renewal of the #AmericanSpirit,https://twitter.com/POTUS/status/836760865739325442,FALSE,37000,21000,938
311,28/02/2017 18:11,Tuesday,February,18:11:00,28/02/2017,PM,"I am here tonight to deliver a message of unity and strength, and it is a message deeply delivered from my heart. #JointAddress",https://twitter.com/POTUS/status/836760755001249792,FALSE,38000,21000,12000
312,28/02/2017 18:10,Tuesday,February,18:10:00,28/02/2017,PM,We are a country that stands united in condemning hate and evil in all of its very ugly forms. #JointAddress,https://twitter.com/POTUS/status/836760638416437248,FALSE,44000,22000,13000
313,28/02/2017 17:57,Tuesday,February,17:57:00,28/02/2017,PM,#JointSession #MAGAhttps://twitter.com/realDonaldTrump/status/836750538943377408��,https://twitter.com/POTUS/status/836757215763697664,FALSE,15000,10000,625
314,27/02/2017 19:22,Monday,February,19:22:00,27/02/2017,PM,I will be interviewed on @foxandfriends at 6:00 A.M. Enjoy!,https://twitter.com/POTUS/status/836416283340070912,FALSE,33000,24000,45000
315,27/02/2017 19:09,Monday,February,19:09:00,27/02/2017,PM,Thank you to the great presidents of our #HBCUs for their commitment to higher education. Read more here: https://www.whitehouse.gov/the-press-office/2017/02/27/icymi-president-trump-seeks-outdo-obama-backing-black-colleges��pic.twitter.com/zjXWSX9cdE,https://twitter.com/POTUS/status/836413040614588418,FALSE,61000,25000,18000
316,27/02/2017 16:58,Monday,February,16:58:00,27/02/2017,PM,"Congratulations to our new Secretary of @CommerceGov, Wilbur Ross!pic.twitter.com/pMmlLRzwky",https://twitter.com/POTUS/status/836380135444086784,FALSE,51000,26000,21000
317,27/02/2017 09:07,Monday,February,09:07:00,27/02/2017,AM,Great meeting with CEOs of leading U.S. health insurance companies who provide great healthcare to the American people.pic.twitter.com/KlZJH6oJub,https://twitter.com/POTUS/status/836261554135924736,FALSE,48000,28000,45000
318,27/02/2017 07:02,Monday,February,07:02:00,27/02/2017,AM,#Obamacare has failed. We are going to #RepealAndReplace!pic.twitter.com/4jusbJ9qLc,https://twitter.com/POTUS/status/836229996175831041,FALSE,65000,32000,71000
319,26/02/2017 12:50,Sunday,February,12:50:00,26/02/2017,PM,"Big dinner with Governors tonight at White House. Much to be discussed, including healthcare.",https://twitter.com/POTUS/status/835955231225692160,FALSE,55000,36000,42000
320,26/02/2017 10:45,Sunday,February,10:45:00,26/02/2017,AM,"Russia talk is FAKE NEWS put out by the Dems, and played up by the media, in order to mask the big election defeat and the illegal leaks!",https://twitter.com/POTUS/status/835923804983603202,FALSE,78000,34000,11000
321,25/02/2017 15:21,Saturday,February,15:21:00,25/02/2017,PM,I will not be attending the White House Correspondents' Association Dinner this year. Please wish everyone well and have a great evening!,https://twitter.com/POTUS/status/835630731032424450,FALSE,79000,46000,14000
322,25/02/2017 11:24,Saturday,February,11:24:00,25/02/2017,AM,Weekly Address from @WhiteHouse: http://45.wh.gov/Z6FYHt�pic.twitter.com/O43Y05vaQV,https://twitter.com/POTUS/status/835571208842260481,FALSE,33000,17000,15000
323,24/02/2017 15:47,Friday,February,15:47:00,24/02/2017,PM,Thank you #CPAC2017! \nhttps://instagram.com/p/BQ6bgbQgpTq/�pic.twitter.com/TbegxBj6uY,https://twitter.com/POTUS/status/835275100693880832,FALSE,49000,26000,35000
324,24/02/2017 11:46,Friday,February,11:46:00,24/02/2017,AM,This afternoon I signed an executive order to establish task forces that will help scrap job-killing regulations on American businesses.pic.twitter.com/lpd0RW63Xb,https://twitter.com/POTUS/status/835214271453806592,FALSE,80000,37000,46000
325,24/02/2017 09:02,Friday,February,09:02:00,24/02/2017,AM,"One by one, we are checking off the promises we made to the people of the United States....cont: https://www.facebook.com/DonaldTrump/posts/10158702333575725��",https://twitter.com/POTUS/status/835173046977703936,FALSE,52000,27000,37000
326,24/02/2017 08:50,Friday,February,08:50:00,24/02/2017,AM,We inherited a national debt that has doubled in eight years. We inherited a foreign policy marked by one....cont: https://www.facebook.com/DonaldTrump/posts/10158702293000725��,https://twitter.com/POTUS/status/835170012373598208,FALSE,38000,20000,32000
327,24/02/2017 08:45,Friday,February,08:45:00,24/02/2017,AM,"We are also putting in a massive budget request for the military, and we will be substantially upgrading....cont: https://www.facebook.com/DonaldTrump/posts/10158702275615725:0��pic.twitter.com/fsJYp6r933",https://twitter.com/POTUS/status/835168825322713088,FALSE,35000,19000,18000
328,24/02/2017 08:38,Friday,February,08:38:00,24/02/2017,AM,"We are going to massively lower taxes on the middle class, reduce taxes on American business, and make our....cont: https://www.facebook.com/DonaldTrump/posts/10158702216005725��",https://twitter.com/POTUS/status/835167077048672256,FALSE,46000,24000,25000
329,24/02/2017 08:35,Friday,February,08:35:00,24/02/2017,AM,We are preparing to #RepealAndReplace the disaster known as #Obamacare � we are going to....cont: https://www.facebook.com/DonaldTrump/posts/10158702207585725��,https://twitter.com/POTUS/status/835166189743656965,FALSE,34000,19000,23000
330,24/02/2017 08:31,Friday,February,08:31:00,24/02/2017,AM,"Our victory was a win for every hardworking citizen in this country who believes in freedom, security and....cont: https://www.facebook.com/DonaldTrump/posts/10158702186200725:0��pic.twitter.com/MwPaDdbrVr",https://twitter.com/POTUS/status/835165269249130501,FALSE,39000,20000,19000
331,24/02/2017 08:27,Friday,February,08:27:00,24/02/2017,AM,The media didn�t think we would win. The pundits didn�t think we would win. The consultants didn�t think...cont: https://www.facebook.com/DonaldTrump/posts/10158702078590725��pic.twitter.com/m0YRIQy3FH,https://twitter.com/POTUS/status/835164363145293824,FALSE,35000,18000,29000
332,24/02/2017 07:22,Friday,February,07:22:00,24/02/2017,AM,Join me live at @CPAC! #CPAC2017\nhttps://www.facebook.com/POTUS/videos/1263074383761999/��pic.twitter.com/Onh4ykx72y,https://twitter.com/POTUS/status/835147981926051844,FALSE,23000,15000,21000
333,24/02/2017 05:12,Friday,February,05:12:00,24/02/2017,AM,"The FBI is totally unable to stop the national security ""leakers"" that have permeated our government for a long....https://www.facebook.com/DonaldTrump/posts/10158701331005725��",https://twitter.com/POTUS/status/835115187564867585,FALSE,40000,18000,40000
334,23/02/2017 18:36,Thursday,February,18:36:00,23/02/2017,PM,#MakeAmericaGreatAgainhttps://twitter.com/cpac/status/834934441046749184��,https://twitter.com/POTUS/status/834955241569255425,FALSE,39000,20000,21000
335,23/02/2017 13:24,Thursday,February,13:24:00,23/02/2017,PM,"'President Donald J. Trump will speak at the Conservative Political Action Conference (CPAC) on Friday, February 24' https://www.whitehouse.gov/blog/2017/02/23/president-trump-speaks-cpac��pic.twitter.com/0n1WQ26fj5",https://twitter.com/POTUS/status/834876593583579141,FALSE,42000,20000,19000
336,23/02/2017 13:11,Thursday,February,13:11:00,23/02/2017,PM,'Cisco chairman John Chambers explains how Trump will be a boon to tech startups'http://www.cnbc.com/2017/02/23/cisco-chairman-john-chambers-trump-will-help-startups.html?utm_source=dlvr.it&utm_medium=twitter��,https://twitter.com/POTUS/status/834873249502724097,FALSE,34000,14000,969
337,23/02/2017 12:01,Thursday,February,12:01:00,23/02/2017,PM,Great job - see you tomorrow at 10amE! #CPAC2017https://twitter.com/cpac/status/834847308315516929��,https://twitter.com/POTUS/status/834855800560611334,FALSE,35000,17000,16000
338,23/02/2017 09:14,Thursday,February,09:14:00,23/02/2017,AM,Listening session with manufacturing CEO's at the @WhiteHouse this morning. Watch: https://www.facebook.com/DonaldTrump/posts/10158697369085725��pic.twitter.com/aFZuLgIvIK,https://twitter.com/POTUS/status/834813661982109696,FALSE,39000,19000,18000
339,23/02/2017 07:10,Thursday,February,07:10:00,23/02/2017,AM,"'Trump on track to aggressively address immigration, crime' \nhttp://www.usatoday.com/story/opinion/policing/2017/02/22/policing-the-usa-police-trump-cops-crime/98176750/��",https://twitter.com/POTUS/status/834782600946446337,FALSE,46000,22000,26000
340,20/02/2017 14:51,Monday,February,14:51:00,20/02/2017,PM,"Congratulations to our new National Security Advisor, General H.R. McMaster!pic.twitter.com/X1AYe4049o",https://twitter.com/POTUS/status/833811223980412928,FALSE,10000,52000,45000
341,17/02/2017 11:12,Friday,February,11:12:00,17/02/2017,AM,"Congratulations to our new @EPA Administrator, Scott Pruitt!pic.twitter.com/TuZFWdrTmn",https://twitter.com/POTUS/status/832668984537468928,FALSE,80000,39000,75000
342,17/02/2017 09:31,Friday,February,09:31:00,17/02/2017,AM,Just arrived in South Carolina!\nhttps://instagram.com/p/BQnwHwuA8Tb/�pic.twitter.com/I9SF9Fc0zM,https://twitter.com/POTUS/status/832643569768767489,FALSE,49000,31000,33000
343,16/02/2017 20:31,Thursday,February,20:31:00,16/02/2017,PM,#MakeAmericaGreatAgainpic.twitter.com/iwkcH3BBAG,https://twitter.com/POTUS/status/832447477391491073,FALSE,11000,51000,10000
344,16/02/2017 20:26,Thursday,February,20:26:00,16/02/2017,PM,'President Trump: Putting Coal Country Back to Work'https://www.whitehouse.gov/blog/2017/02/16/president-trump-putting-coal-country-back-work��,https://twitter.com/POTUS/status/832446133293215744,FALSE,53000,29000,45000
345,16/02/2017 18:44,Thursday,February,18:44:00,16/02/2017,PM,'President Trump Hosts Israeli Prime Minister Benjamin Netanyahu at the White House' https://www.whitehouse.gov/president-trump-hosts-israeli-prime-minister-benjamin-netanyahu-white-house��pic.twitter.com/iJYf9AU89t,https://twitter.com/POTUS/status/832420455281807366,FALSE,47000,29000,19000
346,15/02/2017 08:57,Wednesday,February,08:57:00,15/02/2017,AM,Join us live! -DJThttps://twitter.com/whitehouse/status/831901345636577280��,https://twitter.com/POTUS/status/831910401214468096,FALSE,24000,16000,17000
347,15/02/2017 07:27,Wednesday,February,07:27:00,15/02/2017,AM,Join me live - for a listening session with the Retail Industry Leaders Association at the @WhiteHouse. \nWatch: https://www.facebook.com/DonaldTrump/posts/10158654044805725��,https://twitter.com/POTUS/status/831887566618124288,FALSE,23000,14000,16000
348,15/02/2017 06:07,Wednesday,February,06:07:00,15/02/2017,AM,Looking forward as well Prime Minister @netanyahu.https://twitter.com/netanyahu/status/831612495517380608��,https://twitter.com/POTUS/status/831867590951710721,FALSE,49000,31000,23000
349,14/02/2017 13:00,Tuesday,February,13:00:00,14/02/2017,PM,"Congratulations to our new Administrator of the Small Business Administration, Linda McMahon! Swearing-in: https://www.facebook.com/DonaldTrump/posts/10158650599200725��pic.twitter.com/SKAF9YmEPT",https://twitter.com/POTUS/status/831609061175078913,FALSE,49000,25000,19000
350,14/02/2017 12:56,Tuesday,February,12:56:00,14/02/2017,PM,Watch Dr. David Shulkin- new @DeptVetAffairs Secretary being sworn-in by @VP Pence:\nhttps://www.facebook.com/DonaldTrump/posts/10158650569430725��pic.twitter.com/s9ZGynLM2i,https://twitter.com/POTUS/status/831608007960252417,FALSE,27000,16000,691
351,14/02/2017 12:39,Tuesday,February,12:39:00,14/02/2017,PM,Remarks by President Trump at Parent-Teacher Conference Listening Sessionhttps://www.whitehouse.gov/the-press-office/2017/02/14/remarks-president-trump-parent-teacher-conference-listening-session��,https://twitter.com/POTUS/status/831603766554132481,FALSE,22000,12000,834
